-0.1438984, -0.4728169, -0.860733, -1.340582
-0.1473678, -0.4804465, -0.8779671, -1.376285
-0.1485415, -0.4814663, -0.8793817, -1.383924
-0.1453912, -0.4720463, -0.8519533, -1.357632
-0.1387877, -0.4530136, -0.81678, -1.270803
-0.1292899, -0.4184851, -0.7606087, -1.184837
-0.1160207, -0.3751978, -0.68068, -1.01316
-0.1007234, -0.3200901, -0.5734356, -0.8380678
-0.08073661, -0.2563372, -0.4513482, -0.6732858
-0.05899015, -0.1834602, -0.3288597, -0.461492
-0.03493536, -0.1042123, -0.1849055, -0.2611853
-0.009432148, -0.02229974, -0.03678977, -0.04557746
0.01716578, 0.06366438, 0.1162771, 0.1684444
0.04392897, 0.1494998, 0.2717548, 0.3734818
0.07116515, 0.2333184, 0.4223588, 0.574954
0.09599421, 0.3139813, 0.5716596, 0.7636937
0.1217791, 0.3900186, 0.7110445, 0.9476851
0.1443674, 0.463109, 0.8399819, 1.114933
0.1641166, 0.5305555, 0.9499747, 1.263103
0.180211, 0.5789621, 1.034867, 1.353223
0.1939043, 0.6145989, 1.10477, 1.45349
0.2032215, 0.6416709, 1.157655, 1.561558
0.2088554, 0.6504736, 1.187122, 1.553026
0.2083727, 0.6533859, 1.195816, 1.587858
0.2026949, 0.6379537, 1.162657, 1.551072
0.1938868, 0.6117639, 1.106253, 1.491609
0.1803234, 0.5684711, 1.035365, 1.36662
0.1621638, 0.5163053, 0.9193225, 1.249124
0.1402592, 0.4490594, 0.7956918, 1.059995
0.1154183, 0.3695239, 0.6580875, 0.8765871
0.08689273, 0.2770093, 0.4959948, 0.6582953
0.0559517, 0.1761292, 0.3127989, 0.4216616
0.02353495, 0.07341567, 0.1261102, 0.1726775
-0.01008991, -0.03545697, -0.06836937, -0.09084763
-0.04374027, -0.1466851, -0.264547, -0.3634512
-0.07696128, -0.2569495, -0.4656286, -0.6419224
-0.1095063, -0.3619848, -0.6510563, -0.9071198
-0.1395508, -0.4574371, -0.8324706, -1.192193
-0.1675509, -0.5530921, -1.010571, -1.411758
-0.1915353, -0.6372675, -1.149991, -1.722493
-0.2130582, -0.7131961, -1.28399, -1.864221
-0.2290185, -0.7609959, -1.401287, -2.07173
-0.2409214, -0.7934209, -1.469747, -2.268386
-0.2481901, -0.821264, -1.494386, -2.342762
-0.2494665, -0.8242961, -1.500546, -2.355294
-0.2454686, -0.8106793, -1.4759, -2.3337
-0.2354726, -0.7799722, -1.424518, -2.238058
-0.2212351, -0.7291348, -1.329877, -2.100075
-0.2032328, -0.6720129, -1.213109, -1.929311
-0.1785377, -0.5872412, -1.071486, -1.613405
-0.151194, -0.495649, -0.8971923, -1.313101
-0.1217396, -0.3907398, -0.690873, -1.032798
-0.08667064, -0.271634, -0.485469, -0.6947799
-0.05021629, -0.1512454, -0.2664751, -0.3792989
-0.01180818, -0.02592783, -0.04006652, -0.05234269
0.02706053, 0.1001416, 0.1878126, 0.2658263
0.0652922, 0.2256107, 0.4106856, 0.5662431
0.1021699, 0.3470333, 0.6203429, 0.8669353
0.1373331, 0.457976, 0.8351493, 1.1294
0.1699022, 0.5562603, 1.013513, 1.38477
0.1989744, 0.6499033, 1.186723, 1.595971
0.2249255, 0.7335513, 1.321514, 1.789606
0.2452193, 0.7984701, 1.448929, 1.943063
0.261162, 0.842774, 1.519878, 2.051976
0.2708609, 0.8705438, 1.579317, 2.125818
0.2750951, 0.8809494, 1.601662, 2.129889
0.2739238, 0.877944, 1.582596, 2.156527
0.2667589, 0.8444279, 1.542072, 2.087438
0.2534893, 0.8075899, 1.469037, 1.991906
0.2364584, 0.7508582, 1.351005, 1.799656
0.2108065, 0.6756611, 1.216632, 1.652101
0.1835085, 0.5904862, 1.04662, 1.395919
0.149694, 0.4821791, 0.8606492, 1.147685
0.1138519, 0.3654962, 0.6521659, 0.8732777
0.07466647, 0.2400638, 0.4241605, 0.5738741
0.03492353, 0.1094231, 0.1922132, 0.2627372
-0.005497415, -0.02227964, -0.04630376, -0.06194205
-0.04611565, -0.1565153, -0.2849616, -0.3902357
-0.08559263, -0.2873939, -0.519107, -0.7173163
-0.123253, -0.4138663, -0.7431182, -1.052024
-0.1599223, -0.5317119, -0.9510798, -1.358389
-0.1917063, -0.6412807, -1.15788, -1.659272
-0.2200889, -0.7332346, -1.320485, -1.90288
-0.243605, -0.8225945, -1.467092, -2.192739
-0.2632024, -0.8908433, -1.595569, -2.353101
-0.2755329, -0.9251693, -1.681044, -2.556102
-0.2820087, -0.9558678, -1.739318, -2.747849
-0.2826718, -0.9576591, -1.754368, -2.740796
-0.2791578, -0.941998, -1.709636, -2.667197
-0.2680395, -0.9084492, -1.635754, -2.605703
-0.252275, -0.8540998, -1.554741, -2.428671
-0.2306073, -0.7759392, -1.425853, -2.231898
-0.2044706, -0.6935914, -1.260361, -1.90556
-0.1750972, -0.5874054, -1.058608, -1.563679
-0.1408107, -0.4739852, -0.8399616, -1.24975
-0.103415, -0.3435341, -0.6088383, -0.8940272
-0.06496517, -0.2086733, -0.3718797, -0.5302869
-0.02475049, -0.07241303, -0.1253934, -0.172919
0.01571723, 0.06517301, 0.1202884, 0.1723411
0.05634918, 0.202434, 0.3672249, 0.5112759
0.0963024, 0.3343256, 0.5954873, 0.8295749
0.1330899, 0.454335, 0.8222086, 1.125622
0.1667152, 0.5676887, 1.030673, 1.397671
0.1987727, 0.6683586, 1.203176, 1.650573
